1.890000000000000000e+02,1.730000000000000000e+02,4.800000000000000000e+01
2.000000000000000000e+00,6.900000000000000000e+01,1.000000000000000000e+00
1.000000000000000000e+00,1.800000000000000000e+01,3.100000000000000000e+01
