3.160000000000000000e+02,6.200000000000000000e+01,3.200000000000000000e+01
1.600000000000000000e+01,5.400000000000000000e+01,2.000000000000000000e+00
0.000000000000000000e+00,1.400000000000000000e+01,3.600000000000000000e+01
