3.910000000000000000e+02,1.900000000000000000e+01,0.000000000000000000e+00
2.100000000000000000e+01,5.100000000000000000e+01,0.000000000000000000e+00
1.000000000000000000e+01,8.000000000000000000e+00,3.200000000000000000e+01
